air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,source_api_url,source_url,start_num,swim,t1,t2,total_time,water_temperature,weather,wetsuit
,34,Denmark,Andreas,Andreas Schilling,30058,Schilling,DEN,1991,00:55:33,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",28,2016-08-18,305290,Elite Men,11:00:00,544718,00:33:46,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,34,00:18:11,00:00:48,00:00:38,01:48:56,,,
,33,United States,Ben,Ben Kanute,17043,Kanute,USA,1992,00:55:03,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",29,2016-08-18,305290,Elite Men,11:00:00,544719,00:35:01,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,38,00:17:29,00:00:46,00:00:40,01:48:59,,,
,41,Costa Rica,Leonardo,Leonardo Chacon,5620,Chacon,CRC,1984,00:55:43,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",30,2016-08-18,305290,Elite Men,11:00:00,544720,00:33:46,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,48,00:18:11,00:00:48,00:00:38,01:49:06,,,
,36,Russia,Igor,Igor Polyanskiy,14181,Polyanskiy,RUS,1990,00:56:32,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",31,2016-08-18,305290,Elite Men,11:00:00,544721,00:33:49,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,32,00:17:18,00:00:51,00:00:41,01:49:11,,,
,39,Russia,Dmitry,Dmitry Polyanskiy,7747,Polyanskiy,RUS,1986,00:57:07,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",32,2016-08-18,305290,Elite Men,11:00:00,544722,00:33:30,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,31,00:17:24,00:00:49,00:00:36,01:49:26,,,
,36,Hungary,Tamás,Tamás Tóth,11408,Tóth,HUN,1989,00:57:02,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",33,2016-08-18,305290,Elite Men,11:00:00,544723,00:34:05,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,27,00:17:30,00:00:47,00:00:38,01:50:02,,,
,34,Italy,Davide,Davide Uccellari,29395,Uccellari,ITA,1991,00:56:57,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",34,2016-08-18,305290,Elite Men,11:00:00,544724,00:35:09,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,47,00:17:32,00:00:51,00:00:37,01:51:06,,,
,36,Portugal,Joao,Joao Silva,10539,Silva,POR,1989,00:56:22,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",35,2016-08-18,305290,Elite Men,11:00:00,544725,00:35:35,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,12,00:18:08,00:00:49,00:00:39,01:51:33,,,
,32,France,Dorian,Dorian Coninx,49390,Coninx,FRA,1994,00:56:22,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",36,2016-08-18,305290,Elite Men,11:00:00,544726,00:36:32,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,16,00:17:28,00:00:52,00:00:36,01:51:50,,,
,36,United States,Greg,Greg Billington,158264,Billington,USA,1989,00:59:33,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",37,2016-08-18,305290,Elite Men,11:00:00,544727,00:32:45,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,37,00:18:15,00:00:49,00:00:42,01:52:04,,,
,33,Belgium,Jelle,Jelle Geens,39974,Geens,BEL,1993,00:59:14,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",38,2016-08-18,305290,Elite Men,11:00:00,544728,00:32:49,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,14,00:18:36,00:00:49,00:00:37,01:52:05,,,
,39,Azerbaijan,Rostislav,Rostislav Pevtsov,11162,Pevtsov,AZE,1987,00:59:32,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",39,2016-08-18,305290,Elite Men,11:00:00,544729,00:32:47,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,51,00:18:14,00:00:51,00:00:42,01:52:06,,,
,45,Ireland,Bryan,Bryan Keane,5551,Keane,IRL,1980,00:59:30,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",40,2016-08-18,305290,Elite Men,11:00:00,544730,00:32:51,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,50,00:18:10,00:00:57,00:00:41,01:52:09,,,
,44,Brazil,Diogo,Diogo Sclebin,9917,Sclebin,BRA,1982,00:59:29,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",41,2016-08-18,305290,Elite Men,11:00:00,544731,00:33:14,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,45,00:18:20,00:00:49,00:00:40,01:52:32,,,
,37,Canada,Andrew,Andrew Yorke,11508,Yorke,CAN,1988,00:59:10,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",42,2016-08-18,305290,Elite Men,11:00:00,544732,00:33:56,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,53,00:18:17,00:00:48,00:00:35,01:52:46,,,
,42,Puerto Rico,Manuel,Manuel Huerta,5864,Huerta,PUR,1984,00:59:30,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",43,2016-08-18,305290,Elite Men,11:00:00,544733,00:34:08,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,33,00:18:19,00:00:48,00:00:37,01:53:22,,,
,37,Portugal,Miguel,Miguel Arraiolos,7742,Arraiolos,POR,1988,00:59:04,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",44,2016-08-18,305290,Elite Men,11:00:00,544734,00:34:22,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,10,00:18:44,00:00:50,00:00:35,01:53:35,,,
,40,Argentina,Gonzalo Raul,Gonzalo Raul Tellechea,15371,Tellechea,ARG,1985,00:59:08,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",45,2016-08-18,305290,Elite Men,11:00:00,544735,00:34:23,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,29,00:18:42,00:00:49,00:00:41,01:53:43,,,
,40,Jordan,Lawrence,Lawrence Fanous,10842,Fanous,JOR,1985,00:59:34,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",46,2016-08-18,305290,Elite Men,11:00:00,544736,00:35:47,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,21,00:18:16,00:00:48,00:00:40,01:55:05,,,
,41,Austria,Thomas,Thomas Springer,11979,Springer,AUT,1984,00:59:41,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",47,2016-08-18,305290,Elite Men,11:00:00,544737,00:34:20,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,3,00:19:45,00:00:49,00:00:39,01:55:14,,,
,36,Argentina,Luciano,Luciano Taccone,17069,Taccone,ARG,1989,00:59:56,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",48,2016-08-18,305290,Elite Men,11:00:00,544738,00:34:35,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,28,00:19:23,00:00:55,00:00:41,01:55:30,,,
,37,Ukraine,Ivan,Ivan Ivanov,11333,Ivanov,UKR,1989,01:00:26,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",49,2016-08-18,305290,Elite Men,11:00:00,544739,00:35:02,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,40,00:18:58,00:00:51,00:00:43,01:56:00,,,
,40,China,Faquan,Faquan Bai,16884,Bai,CHN,1986,00:59:49,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",50,2016-08-18,305290,Elite Men,11:00:00,544740,00:39:22,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,42,00:17:31,00:00:49,00:00:37,01:58:08,,,
,36,Mexico,Rodrigo,Rodrigo Gonzalez Lopez,12773,Gonzalez Lopez,MEX,1989,00:00:00,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",LAP,2016-08-18,305290,Elite Men,11:00:00,544744,00:00:00,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,22,00:18:38,00:00:49,00:00:00,LAP,,,
,44,Japan,Hirokatsu,Hirokatsu Tayama,5327,Tayama,JPN,1981,00:00:00,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",LAP,2016-08-18,305290,Elite Men,11:00:00,544745,00:00:00,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,41,00:17:34,00:00:47,00:00:00,LAP,,,
,31,Great Britain,Gordon,Gordon Benson,47188,Benson,GBR,1994,00:00:00,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",DNF,2016-08-18,305290,Elite Men,11:00:00,544741,00:00:00,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,4,00:18:09,00:00:53,00:00:00,DNF,,,
,39,Russia,Alexander,Alexander Bryukhankov,7743,Bryukhankov,RUS,1987,00:57:03,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",DNF,2016-08-18,305290,Elite Men,11:00:00,544742,00:00:00,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,30,00:17:26,00:00:51,00:00:46,DNF,,,
,35,Barbados,Jason,Jason Wilson,10767,Wilson,BAR,1990,00:00:00,2016,olympic_games,,Rio de Janeiro ,Brazil,2016-08-18,2016-08-20,100636,2016-rio-de-janeiro-olympic-games,Rio de Janeiro 2016 Olympic Games,male,"Olympic individual triathlon, standard distance. Legacy program metadata has empty distance fields.",DNF,2016-08-18,305290,Elite Men,11:00:00,544743,00:00:00,https://events.triathlon.org/api/results/100636/305290,https://events.triathlon.org/2016-rio-de-janeiro-olympic-games/results?program=305290,43,00:17:31,00:00:49,00:00:00,DNF,,,
